Date,Open,High,Low,Close,Volume,Range,Return_%,Q1,Q4,NR2,RangoTotal,PctAboveNR2,PctBelowNR2,SkewMayor,DiferenciaSkew,TCH,TCL,Q2,Z2H,Z2L,Z3H,Z3L,Q3,TVH,TVL,EMH,EML,ExpRange
2025-04-30,19599.75,19880.0,19103.75,19658.5,705432,776.25,0.08400366561449601,20157.25,18996.75,19599.75,1160.5,48.03963808703145,51.960361912968544,51.960361912968544,1.9603619129685441,20012.1875,19972.7305,19855.740250000003,19738.75,19699.25,19454.75,19415.25,19278.53125,19141.8125,19069.28125,20157.25,18996.75,1160.5
2025-05-01,19834.0,20125.75,19757.25,19870.75,581491,368.5,1.079685632169292,20405.25,19231.0,19834.0,1174.25,48.648073238237174,51.351926761762826,51.351926761762826,1.351926761762826,20258.46875,20218.54425,20103.772125,19989.0,19949.0,19687.25,19647.25,19512.515625,19377.78125,19304.390625,20405.25,19231.0,1174.25
2025-05-02,19782.5,20276.75,19749.5,20195.25,509436,527.25,1.633053608947832,20353.0,19179.5,19782.5,1173.5,48.615253515125694,51.38474648487431,51.38474648487431,1.384746484874313,20206.3125,20166.4135,20051.456749999998,19936.5,19896.75,19635.75,19596.0,19461.09375,19326.1875,19252.84375,20353.0,19179.5,1173.5
2025-05-05,20181.5,20201.75,19966.0,20055.5,407810,235.75,-0.6919944046248516,20729.0,19578.5,20181.5,1150.5,47.58800521512386,52.411994784876136,52.411994784876136,2.4119947848761356,20585.1875,20546.0705,20427.53525,20309.0,20269.75,20037.75,19998.5,19860.40625,19722.3125,19650.40625,20729.0,19578.5,1150.5
2025-05-06,20014.25,20036.75,19739.0,19876.5,509449,297.75,-0.8925232479868317,20561.75,19439.25,20014.25,1122.5,48.775055679287306,51.224944320712694,51.224944320712694,1.2249443207126944,20421.4375,20383.2725,20274.26125,20165.25,20127.0,19874.0,19835.75,19707.65625,19579.5625,19509.40625,20561.75,19439.25,1122.5
2025-05-07,19809.0,20133.75,19678.75,19961.0,587037,455.0,0.4251251477875861,20356.5,19321.5,19809.0,1035.0,52.89855072463768,47.10144927536232,52.89855072463768,2.89855072463768,20227.125,20191.935,20082.7175,19973.5,19938.5,19739.5,19704.5,19577.6875,19450.875,19386.1875,20356.5,19321.5,1035.0
2025-05-08,19934.5,20337.25,19910.75,20148.0,558866,426.5,0.9368268122839529,20406.0,19447.0,19934.5,959.0,49.16579770594369,50.83420229405631,50.83420229405631,0.8342022940563112,20286.125,20253.519,20162.2595,20071.0,20038.5,19814.5,19782.0,19674.4375,19566.875,19506.9375,20406.0,19447.0,959.0
2025-05-09,20157.0,20288.75,20058.0,20136.75,447068,230.75,-0.05583680762358822,20615.5,19734.75,20157.0,880.75,52.05790519443656,47.94209480556344,52.05790519443656,2.0579051944365574,20505.40625,20475.46075,20386.230375,20297.0,20267.0,20083.25,20053.25,19949.046875,19844.84375,19789.796875,20615.5,19734.75,880.75
2025-05-12,20398.5,20996.0,20376.75,20948.75,624543,619.25,4.032428271692301,20753.25,20009.25,20398.5,744.0,47.681451612903224,52.318548387096776,52.318548387096776,2.318548387096776,20660.25,20634.954,20558.602,20482.25,20457.0,20305.5,20280.25,20191.25,20102.25,20055.75,20753.25,20009.25,744.0
2025-05-13,20954.75,21346.5,20818.0,21278.0,516681,528.5,1.571692821767412,21314.25,20652.5,20954.75,661.75,54.32565168114847,45.67434831885153,54.32565168114847,4.3256516811484715,21231.53125,21209.03175,21134.515874999997,21060.0,21037.5,20929.25,20906.75,20820.984375,20735.21875,20693.859375,21314.25,20652.5,661.75
2025-05-14,21250.0,21419.5,21238.25,21392.5,504584,181.25,0.53811448444403,21596.0,20947.75,21250.0,648.25,53.37446972618588,46.625530273814114,53.37446972618588,3.374469726185879,21514.96875,21492.92825,21422.964125,21353.0,21331.0,21212.75,21190.75,21109.765625,21028.78125,20988.265625,21596.0,20947.75,648.25
2025-05-15,21379.75,21529.75,21192.0,21400.25,535259,337.75,0.03622764987729621,21711.0,21086.25,21379.75,624.75,53.02120848339336,46.97879151660664,53.02120848339336,3.021208483393359,21632.90625,21611.66475,21545.332374999998,21479.0,21457.75,21339.5,21318.25,21241.296875,21164.34375,21125.296875,21711.0,21086.25,624.75
2025-05-16,21396.0,21512.0,21320.25,21506.0,406833,191.75,0.4941531056880111,21727.25,21102.5,21396.0,624.75,53.02120848339336,46.97879151660664,53.02120848339336,3.021208483393359,21649.15625,21627.91475,21561.582374999998,21495.25,21474.0,21355.75,21334.5,21257.546875,21180.59375,21141.546875,21727.25,21102.5,624.75
2025-05-19,21310.75,21544.5,21112.5,21527.0,503589,432.0,0.09764716823212893,21629.5,21060.0,21310.75,569.5,55.970149253731336,44.02985074626866,55.970149253731336,5.970149253731336,21558.3125,21538.9495,21470.09975,21401.25,21382.0,21307.5,21288.25,21209.71875,21131.1875,21095.59375,21629.5,21060.0,569.5
2025-05-20,21513.0,21562.25,21298.0,21447.25,431762,264.25,-0.3704649974450636,21830.5,21266.25,21513.0,564.25,56.2693841382366,43.7306158617634,56.2693841382366,6.269384138236603,21759.96875,21740.78425,21671.767125,21602.75,21583.5,21513.25,21494.0,21415.390625,21336.78125,21301.515625,21830.5,21266.25,564.25
2025-05-21,21414.75,21558.5,21072.75,21156.75,597625,485.75,-1.354486006364453,21732.25,21239.5,21414.75,492.75,64.43429731100963,35.565702688990356,64.43429731100963,14.43429731100963,21670.65625,21653.90275,21573.451375,21493.0,21476.25,21495.5,21478.75,21389.921875,21301.09375,21270.296875,21732.25,21239.5,492.75
2025-05-22,21145.0,21337.5,21040.0,21178.25,508868,297.5,0.1016224136504817,21454.5,20938.5,21145.0,516.0,59.98062015503876,40.019379844961236,59.98062015503876,9.980620155038757,21390.0,21372.456,21299.728,21227.0,21209.5,21183.5,21166.0,21084.5,21003.0,20970.75,21454.5,20938.5,516.0
2025-05-23,21223.75,21236.0,20727.0,20975.0,520254,509.0,-0.959711024281984,21522.75,21017.25,21223.75,505.5,59.14935707220573,40.85064292779426,59.14935707220573,9.149357072205731,21459.5625,21442.3755,21373.187749999997,21304.0,21287.0,21253.0,21236.0,21158.21875,21080.4375,21048.84375,21522.75,21017.25,505.5
2025-05-26,20978.0,21307.75,20954.25,21283.5,87323,353.5,1.470798569725873,21259.5,20748.25,20978.0,511.25,55.06112469437653,44.93887530562347,55.06112469437653,5.061124694376531,21195.59375,21178.21125,21118.730625,21059.25,21042.0,20965.75,20948.5,20880.328125,20812.15625,20780.203125,21259.5,20748.25,511.25
2025-05-27,21281.25,21488.5,21141.5,21460.5,437444,347.0,0.8316301360208556,21562.0,21051.5,21281.25,510.5,54.995102840352594,45.004897159647406,54.995102840352594,4.995102840352594,21498.1875,21480.8305,21421.66525,21362.5,21345.0,21268.5,21251.0,21183.15625,21115.3125,21083.40625,21562.0,21051.5,510.5
2025-05-28,21480.0,21567.5,21321.25,21379.75,415837,246.25,-0.3762726870296551,21759.75,21250.25,21480.0,509.5,54.90677134445535,45.09322865554466,54.90677134445535,4.9067713444553505,21696.0625,21678.7395,21619.869749999998,21561.0,21543.75,21466.25,21449.0,21381.46875,21313.9375,21282.09375,21759.75,21250.25,509.5
2025-05-29,21513.0,21858.75,21301.0,21408.5,559285,557.75,0.1344730410785866,21797.75,21292.0,21513.0,505.75,56.30252100840336,43.69747899159664,56.30252100840336,6.30252100840336,21734.53125,21717.33575,21655.417875,21593.5,21576.25,21513.5,21496.25,21425.734375,21355.21875,21323.609375,21797.75,21292.0,505.75
2025-05-30,21371.25,21433.5,21071.5,21376.75,542354,362.0,-0.1483055795595156,21637.25,21130.25,21371.25,507.0,52.46548323471401,47.53451676528599,52.46548323471401,2.465483234714007,21573.875,21556.637,21504.1935,21451.75,21434.5,21333.0,21315.75,21254.6875,21193.625,21161.9375,21637.25,21130.25,507.0
2025-06-02,21303.75,21576.25,21163.0,21534.5,428279,413.25,0.7379512788426634,21569.25,21062.75,21303.75,506.5,52.418558736426455,47.581441263573545,52.418558736426455,2.418558736426455,21505.9375,21488.7165,21436.483249999997,21384.25,21367.0,21265.0,21247.75,21186.90625,21126.0625,21094.40625,21569.25,21062.75,506.5
2025-06-03,21555.0,21759.75,21399.25,21706.0,419063,360.5,0.7963964800668633,21814.5,21314.0,21555.0,500.5,51.84815184815184,48.15184815184816,51.84815184815184,1.8481518481518435,21751.9375,21734.9205,21684.71025,21634.5,21617.5,21511.0,21494.0,21435.28125,21376.5625,21345.28125,21814.5,21314.0,500.5
2025-06-04,21688.25,21803.0,21641.0,21766.5,396186,162.0,0.2787247765594802,21946.75,21436.0,21688.25,510.75,50.61184532550171,49.38815467449829,50.61184532550171,0.6118453255017116,21882.90625,21865.54075,21817.520375,21769.5,21752.0,21630.75,21613.25,21556.546875,21499.84375,21467.921875,21946.75,21436.0,510.75
2025-06-05,21744.75,21935.0,21503.5,21582.25,581110,431.5,-0.8464842762961444,21993.5,21484.25,21744.75,509.25,48.84634266077565,51.153657339224345,51.153657339224345,1.1536573392243454,21929.84375,21912.52925,21863.264625,21814.0,21796.75,21681.0,21663.75,21605.828125,21547.90625,21516.078125,21993.5,21484.25,509.25
2025-06-06,21471.0,21873.5,21471.0,21789.5,460119,402.5,0.9602798596068496,21715.25,21205.5,21471.0,509.75,47.91564492398234,52.08435507601765,52.08435507601765,2.0843550760176512,21651.53125,21634.19975,21582.474875,21530.75,21513.5,21407.25,21390.0,21329.609375,21269.21875,21237.359375,21715.25,21205.5,509.75
2025-06-09,21799.25,21890.75,21716.0,21821.5,350758,174.75,0.1468597260148252,22042.5,21533.75,21799.25,508.75,47.813267813267814,52.186732186732186,52.186732186732186,2.1867321867321863,21978.90625,21961.60875,21909.804375,21858.0,21840.5,21735.75,21718.25,21657.796875,21597.34375,21565.546875,22042.5,21533.75,508.75
2025-06-10,21824.0,21992.25,21732.0,21962.5,429182,260.25,0.6461517310909048,22059.0,21540.5,21824.0,518.5,45.32304725168756,54.67695274831244,54.67695274831244,4.676952748312438,21994.1875,21976.5585,21917.27925,21858.0,21840.25,21759.25,21741.5,21673.40625,21605.3125,21572.90625,22059.0,21540.5,518.5
2025-06-11,21945.75,22106.0,21790.75,21887.5,509302,315.25,-0.3414911781445595,22164.25,21662.25,21945.75,502.0,43.52589641434263,56.474103585657375,56.474103585657375,6.4741035856573745,22101.5,22084.432,22022.466,21960.5,21943.5,21883.0,21866.0,21795.5,21725.0,21693.625,22164.25,21662.25,502.0
2025-06-12,21871.0,21977.25,21713.25,21932.5,378433,264.0,0.2055968018275234,22079.5,21597.5,21871.0,482.0,43.25726141078838,56.74273858921162,56.74273858921162,6.742738589211619,22019.25,22002.862,21942.806,21882.75,21866.25,21810.75,21794.25,21726.0,21657.75,21627.625,22079.5,21597.5,482.0
2025-06-13,21909.0,21915.75,21471.0,21644.25,483935,444.75,-1.314259660321437,22121.5,21635.5,21909.0,486.0,43.724279835390945,56.275720164609055,56.275720164609055,6.275720164609055,22060.75,22044.226,21984.737999999998,21925.25,21908.75,21848.25,21831.75,21764.0,21696.25,21665.875,22121.5,21635.5,486.0
2025-06-16,21554.0,21999.5,21501.75,21941.5,169373,497.75,1.373343959712159,21765.0,21276.75,21554.0,488.25,43.21556579621096,56.78443420378905,56.78443420378905,6.784434203789047,21703.96875,21687.36825,21626.434125,21565.5,21548.75,21493.0,21476.25,21407.015625,21337.78125,21307.265625,21765.0,21276.75,488.25
2025-06-17,21950.0,21952.0,21685.0,21730.5,92691,267.0,-0.9616480185948961,22177.25,21672.75,21950.0,504.5,45.04459861248761,54.955401387512396,54.955401387512396,4.955401387512396,22114.1875,22097.0345,22038.64225,21980.25,21963.0,21887.0,21869.75,21802.78125,21735.8125,21704.28125,22177.25,21672.75,504.5
2025-06-18,21705.0,21872.5,21640.5,21720.25,72526,232.0,-0.04716872598421462,21926.5,21438.25,21705.0,488.25,45.36610343061956,54.63389656938043,54.63389656938043,4.633896569380433,21865.46875,21848.86825,21793.184125,21737.5,21720.75,21644.0,21627.25,21563.265625,21499.28125,21468.765625,21926.5,21438.25,488.25
2025-06-19,21731.0,21733.0,21435.5,21484.75,12162,297.5,-1.084241663885088,21947.75,21453.5,21731.0,494.25,43.85432473444613,56.145675265553876,56.145675265553876,6.145675265553876,21885.96875,21869.16425,21808.957125,21748.75,21732.0,21669.25,21652.5,21583.890625,21515.28125,21484.390625,21947.75,21453.5,494.25
2025-06-20,21748.25,22130.5,21745.75,21844.75,515500,384.75,1.675607116675781,21965.0,21486.75,21748.25,478.25,45.32148457919498,54.67851542080502,54.67851542080502,4.67851542080502,21905.21875,21888.95825,21834.229124999998,21779.5,21763.25,21688.5,21672.25,21609.390625,21546.53125,21516.640625,21965.0,21486.75,478.25
2025-06-23,21648.25,22093.0,21566.75,22073.5,542433,526.25,1.047162361665843,21869.5,21386.75,21648.25,482.75,45.83117555670637,54.16882444329363,54.16882444329363,4.16882444329363,21809.15625,21792.74275,21738.746375000002,21684.75,21668.25,21588.0,21571.5,21509.296875,21447.09375,21416.921875,21869.5,21386.75,482.75
2025-06-24,22079.0,22448.25,22065.75,22412.75,441302,382.5,1.536910775364131,22310.0,21829.75,22079.0,480.25,48.099947943779284,51.900052056220716,51.900052056220716,1.9000520562207157,22249.96875,22233.64025,22185.320125,22137.0,22120.75,22019.0,22002.75,21946.265625,21889.78125,21859.765625,22310.0,21829.75,480.25
2025-06-25,22412.0,22548.25,22384.5,22461.0,390111,163.75,0.2152792495343059,22644.5,22162.75,22412.0,481.75,48.26154644525168,51.73845355474831,51.73845355474831,1.738453554748311,22584.28125,22567.90175,22519.825875000002,22471.75,22455.5,22351.75,22335.5,22279.234375,22222.96875,22192.859375,22644.5,22162.75,481.75
2025-06-26,22461.25,22694.0,22437.75,22669.25,403575,256.25,0.927162637460488,22684.75,22212.0,22461.25,472.75,47.27657324167107,52.72342675832893,52.72342675832893,2.7234267583289267,22625.65625,22609.58275,22560.166375,22510.75,22494.5,22402.25,22386.0,22328.546875,22271.09375,22241.546875,22684.75,22212.0,472.75
2025-06-27,22676.25,22825.5,22600.0,22751.5,469923,225.5,0.3628262955325035,22896.5,22413.5,22676.25,483.0,45.60041407867495,54.399585921325055,54.399585921325055,4.399585921325055,22836.125,22819.703,22765.1015,22710.5,22694.0,22616.0,22599.5,22536.6875,22473.875,22443.6875,22896.5,22413.5,483.0
2025-06-30,22751.5,22934.75,22751.5,22893.25,424770,183.25,0.6230358437905092,22967.75,22512.0,22751.5,455.75,47.44925946242458,52.55074053757542,52.55074053757542,2.5507405375754217,22910.78125,22895.28575,22848.017874999998,22800.75,22785.25,22694.5,22679.0,22623.984375,22568.96875,22540.484375,22967.75,22512.0,455.75
2025-07-01,22867.5,22914.75,22594.5,22692.75,483200,320.25,-0.875804003363434,23076.0,22628.0,22867.5,448.0,46.54017857142857,53.45982142857143,53.45982142857143,3.4598214285714306,23020.0,23004.768,22956.259,22907.75,22892.5,22811.5,22796.25,22740.125,22684.0,22656.0,23076.0,22628.0,448.0
2025-07-02,22694.5,22858.75,22582.0,22843.0,402342,276.75,0.6621057386169582,22898.25,22458.5,22694.5,439.75,46.333143831722566,53.666856168277434,53.666856168277434,3.666856168277434,22843.28125,22828.32975,22780.289875000002,22732.25,22717.25,22639.5,22624.5,22568.984375,22513.46875,22485.984375,22898.25,22458.5,439.75
2025-07-03,22845.0,23102.5,22827.0,23062.5,264660,275.5,0.9609070612441428,23044.75,22609.0,22845.0,435.75,45.840504876649455,54.159495123350545,54.159495123350545,4.1594951233505455,22990.28125,22975.46575,22926.732875,22878.0,22863.25,22790.5,22775.75,22719.609375,22663.46875,22636.234375,23044.75,22609.0,435.75
2025-07-04,23059.25,23062.5,22882.0,22906.75,72500,180.5,-0.6753387533875332,23264.25,22823.25,23059.25,441.0,46.48526077097506,53.51473922902494,53.51473922902494,3.51473922902494,23209.125,23194.131,23146.1905,23098.25,23083.5,23004.0,22989.25,22933.8125,22878.375,22850.8125,23264.25,22823.25,441.0
2025-07-07,22970.0,23028.5,22779.75,22884.75,458601,248.75,-0.09604155980224016,23175.0,22762.75,22970.0,412.25,49.727107337780474,50.272892662219526,50.272892662219526,0.272892662219526,23123.46875,23109.45225,23071.351125,23033.25,23019.25,22918.5,22904.5,22859.390625,22814.28125,22788.515625,23175.0,22762.75,412.25
2025-07-08,22837.75,22972.75,22808.5,22896.75,417034,164.25,0.05243666633893973,23037.75,22635.75,22837.75,402.0,49.75124378109453,50.24875621890548,50.24875621890548,0.24875621890547706,22987.5,22973.832,22936.790999999997,22899.75,22886.0,22787.5,22773.75,22729.875,22686.0,22660.875,23037.75,22635.75,402.0
2025-07-09,22906.5,23112.0,22843.5,23052.75,444792,268.5,0.6813194012250667,23106.0,22704.5,22906.5,401.5,49.68866749688667,50.31133250311333,50.31133250311333,0.31133250311332716,23055.8125,23042.1615,23004.95575,22967.75,22954.25,22856.25,22842.75,22798.71875,22754.6875,22729.59375,23106.0,22704.5,401.5
2025-07-10,23041.0,23090.0,22901.25,23013.25,385319,188.75,-0.1713461517606318,23241.0,22839.0,23041.0,402.0,49.75124378109453,50.24875621890548,50.24875621890548,0.24875621890547706,23190.75,23177.082,23140.040999999997,23103.0,23089.25,22990.75,22977.0,22933.125,22889.25,22864.125,23241.0,22839.0,402.0
2025-07-11,23011.75,23048.75,22831.5,22959.0,455728,217.25,-0.2357337620718547,23211.75,22822.25,23011.75,389.5,51.34788189987163,48.65211810012837,51.34788189987163,1.3478818998716307,23163.0625,23149.8195,23111.78475,23073.75,23060.5,22973.5,22960.25,22915.59375,22870.9375,22846.59375,23211.75,22822.25,389.5
2025-07-14,22860.75,23066.5,22803.0,23035.5,408577,263.5,0.3332026656213349,23062.25,22676.25,22860.75,386.0,52.2020725388601,47.79792746113989,52.2020725388601,2.202072538860101,23014.0,23000.876,22961.438000000002,22922.0,22909.0,22829.5,22816.5,22770.5,22724.5,22700.375,23062.25,22676.25,386.0
2025-07-15,23034.25,23222.75,22996.0,23056.75,519192,226.75,0.09224892014498831,23234.25,22866.75,23034.25,367.5,54.421768707483,45.57823129251701,54.421768707483,4.421768707482997,23188.3125,23175.8175,23134.283750000002,23092.75,23080.25,23020.75,23008.25,22960.46875,22912.6875,22889.71875,23234.25,22866.75,367.5
2025-07-16,23018.75,23100.0,22835.5,23076.5,540335,264.5,0.08565821288777364,23205.5,22851.25,23018.75,354.25,52.71700776287932,47.28299223712068,52.71700776287932,2.7170077628793194,23161.21875,23149.17425,23112.087125,23075.0,23063.0,22993.75,22981.75,22938.640625,22895.53125,22873.390625,23205.5,22851.25,354.25
2025-07-17,23065.5,23279.75,23017.0,23251.0,436788,262.75,0.7561805299763913,23251.75,22900.5,23065.5,351.25,53.02491103202846,46.97508896797153,53.02491103202846,3.024911032028463,23207.84375,23195.90125,23158.575624999998,23121.25,23109.5,23042.75,23031.0,22987.703125,22944.40625,22922.453125,23251.75,22900.5,351.25
2025-07-18,23261.25,23320.75,23169.5,23224.25,437304,151.25,-0.1150488151047235,23449.0,23096.25,23261.25,352.75,53.224663359319635,46.77533664068037,53.224663359319635,3.224663359319635,23404.90625,23392.91275,23355.081375,23317.25,23305.25,23240.0,23228.0,23184.171875,23140.34375,23118.296875,23449.0,23096.25,352.75
2025-07-21,23232.5,23424.75,23203.75,23342.0,390105,221.0,0.5070131435891412,23420.25,23084.0,23232.5,336.25,55.836431226765804,44.1635687732342,55.836431226765804,5.836431226765804,23378.21875,23366.78625,23326.393125000002,23286.0,23274.5,23229.75,23218.25,23172.140625,23126.03125,23105.015625,23420.25,23084.0,336.25
2025-07-22,23339.5,23367.0,23108.0,23226.25,530913,259.0,-0.4958872418815874,23519.75,23191.0,23339.5,328.75,54.82889733840304,45.171102661596954,54.82889733840304,4.8288973384030385,23478.65625,23467.47875,23429.614374999997,23391.75,23380.5,23330.25,23319.0,23275.546875,23232.09375,23211.546875,23519.75,23191.0,328.75
2025-07-23,23191.25,23418.0,23146.75,23310.75,508328,271.25,0.363812496636351,23358.75,23038.75,23191.25,320.0,52.34375,47.65625,52.34375,2.34375,23318.75,23307.87,23275.059999999998,23242.25,23231.25,23166.25,23155.25,23117.0,23078.75,23058.75,23358.75,23038.75,320.0
2025-07-24,23402.25,23424.5,23298.25,23377.5,430895,126.25,0.2863485730832283,23564.25,23249.75,23402.25,314.5,51.51033386327504,48.48966613672496,51.51033386327504,1.5103338632750365,23524.9375,23514.2445,23483.24725,23452.25,23441.5,23372.5,23361.75,23325.40625,23289.0625,23269.40625,23564.25,23249.75,314.5
2025-07-25,23391.5,23476.0,23330.75,23421.25,389934,145.25,0.1871457598117798,23557.5,23247.5,23391.5,310.0,53.5483870967742,46.45161290322581,53.5483870967742,3.5483870967741993,23518.75,23508.21,23474.48,23440.75,23430.25,23374.75,23364.25,23325.25,23286.25,23266.875,23557.5,23247.5,310.0
2025-07-28,23520.0,23585.25,23436.75,23491.25,419167,148.5,0.2988738858942241,23680.0,23376.0,23520.0,304.0,52.63157894736842,47.368421052631575,52.63157894736842,2.6315789473684177,23642.0,23631.664,23599.957000000002,23568.25,23558.0,23498.0,23487.75,23450.875,23414.0,23395.0,23680.0,23376.0,304.0
2025-07-29,23504.25,23652.5,23421.25,23452.0,530800,231.25,-0.1670834885329597,23664.75,23365.0,23504.25,299.75,53.544620517097584,46.45537948290242,53.544620517097584,3.5446205170975844,23627.28125,23617.08975,23584.544875,23552.0,23541.75,23488.0,23477.75,23440.109375,23402.46875,23383.734375,23664.75,23365.0,299.75
2025-07-30,23452.0,23689.0,23356.5,23480.5,525884,332.5,0.1215248166467786,23615.75,23310.75,23452.0,305.0,53.68852459016394,46.31147540983606,53.68852459016394,3.6885245901639365,23577.625,23567.255,23533.877500000002,23500.5,23490.0,23436.5,23426.0,23387.4375,23348.875,23329.8125,23615.75,23310.75,305.0
2025-07-31,23705.0,23845.0,23290.5,23365.0,710159,554.5,-0.4918975319946339,23874.0,23572.5,23705.0,301.5,56.053067993366504,43.946932006633496,56.053067993366504,6.053067993366504,23836.3125,23826.0615,23789.530749999998,23753.0,23742.75,23703.75,23693.5,23651.84375,23610.1875,23591.34375,23874.0,23572.5,301.5
2025-08-01,23322.0,23342.5,22775.0,22883.75,759306,567.5,-2.059704686496899,23489.25,23164.75,23322.0,324.5,51.54083204930663,48.45916795069338,51.54083204930663,1.5408320493066299,23448.6875,23437.6545,23405.577250000002,23373.5,23362.5,23291.5,23280.5,23242.90625,23205.3125,23185.03125,23489.25,23164.75,324.5
2025-08-04,22850.0,23352.5,22821.75,23296.5,463842,530.75,1.80368165182716,23015.25,22672.0,22850.0,343.25,48.14275309541151,51.85724690458849,51.85724690458849,1.857246904588493,22972.34375,22960.67325,22926.211625,22891.75,22880.25,22807.0,22795.5,22755.203125,22714.90625,22693.453125,23015.25,22672.0,343.25
2025-08-05,23354.0,23404.25,23084.5,23132.0,536168,319.75,-0.7061146524156015,23537.0,23170.5,23354.0,366.5,49.931787175989086,50.068212824010914,50.068212824010914,0.06821282401091366,23491.1875,23478.7265,23445.238250000002,23411.75,23399.25,23308.25,23295.75,23256.03125,23216.3125,23193.40625,23537.0,23170.5,366.5
2025-08-06,23091.75,23445.25,23045.5,23422.75,516358,399.75,1.256916825177234,23274.75,22903.25,23091.75,371.5,49.25975773889636,50.74024226110363,50.74024226110363,0.7402422611036314,23228.3125,23215.6815,23180.46575,23145.25,23132.75,23045.25,23032.75,22991.21875,22949.6875,22926.46875,23274.75,22903.25,371.5
2025-08-07,23418.5,23671.0,23329.0,23496.25,557017,342.0,0.3137974832160939,23616.25,23230.0,23418.5,386.25,51.19741100323625,48.80258899676375,51.19741100323625,1.1974110032362475,23567.96875,23554.83625,23517.418125,23480.0,23466.75,23379.5,23366.25,23322.265625,23278.28125,23254.140625,23616.25,23230.0,386.25
2025-08-08,23518.25,23767.75,23503.0,23713.75,447597,264.75,0.9256796297281378,23720.5,23329.75,23518.25,390.75,51.75943698016635,48.24056301983365,51.75943698016635,1.759436980166349,23671.65625,23658.37075,23619.435375,23580.5,23567.0,23483.25,23469.75,23424.171875,23378.59375,23354.171875,23720.5,23329.75,390.75
2025-08-11,23764.0,23804.5,23587.5,23629.5,439370,217.0,-0.355279110220863,23964.5,23569.0,23764.0,395.5,50.695322376738304,49.304677623261696,50.695322376738304,0.6953223767383037,23915.0625,23901.6155,23864.30775,23827.0,23813.5,23720.0,23706.5,23662.46875,23618.4375,23593.71875,23964.5,23569.0,395.5
2025-08-12,23635.0,23953.5,23596.0,23938.0,480630,357.5,1.305571425548568,23835.5,23440.0,23635.0,395.5,50.695322376738304,49.304677623261696,50.695322376738304,0.6953223767383037,23786.0625,23772.6155,23735.30775,23698.0,23684.5,23591.0,23577.5,23533.46875,23489.4375,23464.71875,23835.5,23440.0,395.5
2025-08-13,23945.0,24068.5,23886.0,23946.5,448247,182.5,0.03550839669146377,24150.75,23750.0,23945.0,400.75,51.34123518402994,48.65876481597006,51.34123518402994,1.3412351840299408,24100.65625,24087.03075,24047.890375000003,24008.75,23995.0,23905.75,23892.0,23846.046875,23800.09375,23775.046875,24150.75,23750.0,400.75
2025-08-14,23927.75,24007.75,23793.25,23930.5,486540,214.5,-0.0668156097968442,24131.0,23732.75,23927.75,398.25,51.03578154425612,48.96421845574388,51.03578154425612,1.0357815442561176,24081.21875,24067.67825,24029.339125,23991.0,23977.5,23886.25,23872.75,23827.640625,23782.53125,23757.640625,24131.0,23732.75,398.25
2025-08-15,23888.75,23963.0,23734.5,23804.0,434325,228.5,-0.5286141116984555,24089.25,23693.75,23888.75,395.5,50.695322376738304,49.304677623261696,50.695322376738304,0.6953223767383037,24039.8125,24026.3655,23989.05775,23951.75,23938.25,23844.75,23831.25,23787.21875,23743.1875,23718.46875,24089.25,23693.75,395.5
2025-08-18,23795.0,23881.75,23719.0,23797.75,396240,162.75,-0.02625609141321261,23997.25,23604.0,23795.0,393.25,51.430387794024156,48.569612205975844,51.430387794024156,1.4303877940241563,23948.09375,23934.72325,23896.111624999998,23857.5,23844.25,23757.0,23743.75,23698.453125,23653.15625,23628.578125,23997.25,23604.0,393.25
2025-08-19,23800.75,23838.0,23426.0,23469.5,547883,412.0,-1.379332079713413,23995.5,23600.0,23800.75,395.5,49.24146649810366,50.75853350189633,50.75853350189633,0.7585335018963306,23946.0625,23932.6155,23895.18275,23857.75,23844.25,23751.25,23737.75,23693.59375,23649.4375,23624.71875,23995.5,23600.0,395.5
2025-08-20,23461.0,23485.5,23035.0,23324.0,704395,450.5,-0.6199535567438574,23659.75,23252.25,23461.0,407.5,48.77300613496933,51.22699386503068,51.22699386503068,1.2269938650306784,23608.8125,23594.9575,23555.353750000002,23515.75,23502.0,23410.0,23396.25,23349.71875,23303.1875,23277.71875,23659.75,23252.25,407.5
2025-08-21,23323.0,23369.25,23119.0,23219.75,518144,250.25,-0.4469645000857447,23521.75,23101.0,23323.0,420.75,47.23707664884135,52.76292335115864,52.76292335115864,2.7629233511586406,23469.15625,23454.85075,23410.800375,23366.75,23352.25,23270.5,23256.0,23204.796875,23153.59375,23127.296875,23521.75,23101.0,420.75
2025-08-22,23225.25,23650.0,23076.75,23569.75,480041,573.25,1.507337503633766,23425.25,23008.0,23225.25,417.25,47.93289394847214,52.06710605152786,52.06710605152786,2.0671060515278583,23373.09375,23358.90725,23316.578625000002,23274.25,23260.25,23173.0,23159.0,23109.578125,23060.15625,23034.078125,23425.25,23008.0,417.25
2025-08-25,23602.0,23616.25,23443.25,23498.25,396107,173.0,-0.3033549358817944,23819.5,23371.75,23602.0,447.75,48.57621440536013,51.42378559463987,51.42378559463987,1.4237855946398668,23763.53125,23748.30775,23704.403875,23660.5,23645.25,23546.0,23530.75,23479.234375,23427.71875,23399.734375,23819.5,23371.75,447.75
