Date,Open,High,Low,Close,Volume
2024-11-07,20923.5,21253.0,20861.5,21224.75,455640
2024-11-08,21224.25,21265.0,21121.75,21231.25,395098
2024-11-11,21249.75,21340.75,21098.25,21217.75,450555
2024-11-12,21221.0,21251.75,21054.75,21189.5,502726
2024-11-13,21178.0,21268.5,21056.5,21159.5,524475
2024-11-14,21167.0,21190.25,20950.5,21011.75,545340
2024-11-15,20977.5,20981.5,20405.25,20493.75,673975
2024-11-18,20504.0,20724.25,20476.0,20633.5,519131
2024-11-19,20633.25,20792.5,20382.5,20767.75,545561
2024-11-20,20762.25,20843.25,20477.0,20749.0,610163
2024-11-21,20738.0,20905.75,20514.25,20829.5,692741
2024-11-22,20794.0,20880.0,20693.25,20849.75,537601
2024-11-25,20935.0,21081.0,20780.25,20880.25,534600
2024-11-26,20906.25,21024.75,20755.0,20993.5,496779
2024-11-27,20990.75,21019.0,20675.0,20813.0,512783
2024-11-28,20813.0,20909.5,20807.25,20890.0,54749
2024-11-29,20884.0,21017.5,20805.5,20993.5,282643
2024-12-02,20995.25,21259.75,20940.0,21218.0,468344
2024-12-03,21220.0,21329.0,21134.25,21281.5,439162
2024-12-04,21323.0,21548.5,21305.75,21536.5,454859
2024-12-05,21513.25,21567.25,21437.5,21473.25,412556
2024-12-06,21450.0,21669.25,21424.75,21656.75,448860
2024-12-09,21649.0,21706.25,21436.0,21483.75,507056
2024-12-10,21479.25,21606.75,21352.75,21405.25,528615
2024-12-11,21436.0,21820.0,21405.75,21793.5,530133
2024-12-12,21756.75,21772.5,21604.25,21651.25,490742
2024-12-13,21720.75,21908.0,21666.5,21795.75,562214
2024-12-16,22062.0,22450.0,22050.5,22408.0,259476
2024-12-17,22412.25,22425.75,22244.25,22314.5,453105
2024-12-18,22309.25,22387.75,21311.0,21501.75,642537
2024-12-19,21499.75,21697.75,21345.75,21379.0,689044
2024-12-20,21429.25,21812.25,21006.5,21566.5,840160
2024-12-23,21566.0,21776.75,21476.75,21753.25,502018
2024-12-24,21743.25,22049.75,21709.0,22028.5,256897
2024-12-26,22049.5,22111.25,21870.25,22008.0,398412
2024-12-27,21990.75,22008.0,21498.75,21698.5,555266
2024-12-30,21711.0,21742.75,21253.0,21416.25,516039
2024-12-31,21390.25,21524.75,21182.0,21226.5,469094
2025-01-02,21269.0,21490.5,20983.75,21167.5,658867
2025-01-03,21186.75,21559.25,21144.0,21516.5,479422
2025-01-06,21532.25,21896.75,21478.25,21744.5,562266
2025-01-07,21781.25,21806.0,21279.5,21359.75,632582
2025-01-08,21380.75,21448.25,21166.25,21360.75,626784
2025-01-09,21334.75,21360.75,21218.0,21360.75,77136
2025-01-10,21302.75,21372.5,20874.75,21016.0,691607
2025-01-13,21027.5,21037.0,20694.0,20947.25,606694
2025-01-14,21020.0,21143.75,20773.5,20919.5,664463
2025-01-15,20977.0,21452.75,20909.0,21400.25,543896
2025-01-16,21389.0,21567.25,21172.25,21249.75,586335
2025-01-17,21227.5,21682.5,21209.25,21594.75,580295
2025-01-20,21600.0,21778.75,21526.5,21683.0,155119
2025-01-21,21687.25,21783.5,21377.75,21709.5,499684
2025-01-22,21809.25,22093.5,21768.25,22000.5,486785
2025-01-23,21981.75,22050.5,21863.0,22038.25,463540
2025-01-24,22018.5,22078.25,21844.0,21911.25,519264
2025-01-27,21771.0,21771.0,20763.75,21258.5,1034724
2025-01-28,21343.25,21626.0,21159.5,21581.75,649291
2025-01-29,21559.0,21697.0,21367.0,21523.25,624949
2025-01-30,21547.75,21748.75,21419.5,21624.75,612641
2025-01-31,21680.0,21966.0,21533.75,21589.25,646032
2025-02-03,21200.0,21579.75,20943.0,21405.0,720963
2025-02-04,21592.0,21694.0,21242.5,21670.25,491670
2025-02-05,21562.0,21795.0,21429.75,21763.0,493018
2025-02-06,21764.5,21882.25,21705.75,21871.75,436067
2025-02-07,21817.75,21968.0,21552.75,21590.75,591408
2025-02-10,21463.25,21894.0,21418.0,21846.5,385196
2025-02-11,21832.0,21871.5,21669.5,21786.75,418710
2025-02-12,21794.25,21862.5,21510.75,21804.75,540962
2025-02-13,21861.25,22124.0,21753.0,22113.25,529362
2025-02-14,22071.0,22225.0,22042.5,22196.25,429223
2025-02-17,22235.75,22281.75,22192.5,22235.25,101177
2025-02-18,22224.75,22319.75,22102.75,22232.25,458231
2025-02-19,22224.5,22299.75,22118.0,22250.5,491538
2025-02-20,22213.0,22235.5,21951.0,22141.75,555432
2025-02-21,22136.0,22245.5,21652.75,21679.25,697766
2025-02-24,21700.75,21813.0,21407.5,21420.25,658440
2025-02-25,21442.5,21453.75,20990.0,21149.0,791775
2025-02-26,21230.5,21409.25,21055.0,21187.0,639949
2025-02-27,21249.0,21386.5,20583.25,20605.75,843882
2025-02-28,20649.5,20944.25,20460.5,20919.5,834281
2025-03-03,21005.25,21121.0,20316.75,20468.25,826524
2025-03-04,20527.0,20732.5,20075.25,20399.0,943695
2025-03-05,20555.0,20725.0,20215.0,20665.0,772984
2025-03-06,20605.25,20647.5,20003.0,20089.25,750514
2025-03-07,20214.5,20286.25,19765.5,20229.75,750527
2025-03-10,20147.0,20156.5,19272.25,19452.75,776380
2025-03-11,19440.0,19686.75,19139.25,19399.0,838258
2025-03-12,19412.75,19788.75,19387.0,19618.5,683826
2025-03-13,19572.0,19694.0,19170.0,19249.0,728587
2025-03-14,19312.75,19742.5,19296.75,19712.0,742663
2025-03-17,19668.25,19959.25,19550.5,19831.75,584953
2025-03-18,19821.0,19858.0,19397.75,19496.75,360195
2025-03-19,19496.75,19935.0,19455.5,19746.75,210518
2025-03-20,19746.75,19898.75,19530.25,19678.5,116159
2025-03-21,19898.5,19977.5,19602.25,19961.0,593033
2025-03-24,20050.5,20409.5,20050.5,20374.25,547257
2025-03-25,20353.0,20524.75,20293.0,20488.5,465835
2025-03-26,20511.5,20536.75,20045.0,20116.5,610815
2025-03-27,20046.0,20199.5,19937.25,19990.25,624835
2025-03-28,19995.25,20011.75,19357.5,19457.0,683770
2025-03-31,19319.75,19489.75,18976.75,19439.5,829003
2025-04-01,19411.25,19644.0,19261.25,19604.5,783583
2025-04-02,19600.5,20044.25,19076.75,19758.0,829640
2025-04-03,19020.0,19177.0,18614.0,18675.5,871725
2025-04-04,18660.0,18713.0,17387.5,17539.0,1167302
2025-04-07,17100.0,18361.5,16460.0,17563.25,1123813
2025-04-08,17665.0,18357.25,16973.5,17243.75,939851
2025-04-09,17220.25,19386.75,16735.0,19288.75,1054725
2025-04-10,19266.75,19383.5,17919.0,18484.5,952611
2025-04-11,18464.75,18873.5,18067.0,18807.5,660101
2025-04-14,19225.0,19256.0,18737.5,18934.75,564494
2025-04-15,18902.5,19144.75,18809.0,18960.25,520354
2025-04-16,18790.0,18861.25,18116.25,18385.25,674475
2025-04-17,18391.25,18652.75,18261.5,18380.75,623226
2025-04-21,18306.25,18383.5,17700.0,17922.25,473552
2025-04-22,17914.0,18514.0,17863.75,18385.0,610215
2025-04-23,18646.0,19165.5,18623.75,18804.0,724101
2025-04-24,18826.5,19418.0,18594.75,19322.0,590015
2025-04-25,19405.0,19589.0,19216.25,19535.25,580630
2025-04-28,19524.5,19623.0,19257.25,19528.0,505671
2025-04-29,19478.25,19688.5,19378.0,19642.0,561158
2025-04-30,19599.75,19880.0,19103.75,19658.5,705432
2025-05-01,19834.0,20125.75,19757.25,19870.75,581491
2025-05-02,19782.5,20276.75,19749.5,20195.25,509436
2025-05-05,20181.5,20201.75,19966.0,20055.5,407810
2025-05-06,20014.25,20036.75,19739.0,19876.5,509449
2025-05-07,19809.0,20133.75,19678.75,19961.0,587037
2025-05-08,19934.5,20337.25,19910.75,20148.0,558866
2025-05-09,20157.0,20288.75,20058.0,20136.75,447068
2025-05-12,20398.5,20996.0,20376.75,20948.75,624543
2025-05-13,20954.75,21346.5,20818.0,21278.0,516681
2025-05-14,21250.0,21419.5,21238.25,21392.5,504584
2025-05-15,21379.75,21529.75,21192.0,21400.25,535259
2025-05-16,21396.0,21512.0,21320.25,21506.0,406833
2025-05-19,21310.75,21544.5,21112.5,21527.0,503589
2025-05-20,21513.0,21562.25,21298.0,21447.25,431762
2025-05-21,21414.75,21558.5,21072.75,21156.75,597625
2025-05-22,21145.0,21337.5,21040.0,21178.25,508868
2025-05-23,21223.75,21236.0,20727.0,20975.0,520254
2025-05-26,20978.0,21307.75,20954.25,21283.5,87323
2025-05-27,21281.25,21488.5,21141.5,21460.5,437444
2025-05-28,21480.0,21567.5,21321.25,21379.75,415837
2025-05-29,21513.0,21858.75,21301.0,21408.5,559285
2025-05-30,21371.25,21433.5,21071.5,21376.75,542354
2025-06-02,21303.75,21576.25,21163.0,21534.5,428279
2025-06-03,21555.0,21759.75,21399.25,21706.0,419063
2025-06-04,21688.25,21803.0,21641.0,21766.5,396186
2025-06-05,21744.75,21935.0,21503.5,21582.25,581110
2025-06-06,21471.0,21873.5,21471.0,21789.5,460119
2025-06-09,21799.25,21890.75,21716.0,21821.5,350758
2025-06-10,21824.0,21992.25,21732.0,21962.5,429182
2025-06-11,21945.75,22106.0,21790.75,21887.5,509302
2025-06-12,21871.0,21977.25,21713.25,21932.5,378433
2025-06-13,21909.0,21915.75,21471.0,21644.25,483935
2025-06-16,21554.0,21999.5,21501.75,21941.5,169373
2025-06-17,21950.0,21952.0,21685.0,21730.5,92691
2025-06-18,21705.0,21872.5,21640.5,21720.25,72526
2025-06-19,21731.0,21733.0,21435.5,21484.75,12162
2025-06-20,21748.25,22130.5,21745.75,21844.75,515500
2025-06-23,21648.25,22093.0,21566.75,22073.5,542433
2025-06-24,22079.0,22448.25,22065.75,22412.75,441302
2025-06-25,22412.0,22548.25,22384.5,22461.0,390111
2025-06-26,22461.25,22694.0,22437.75,22669.25,403575
2025-06-27,22676.25,22825.5,22600.0,22751.5,469923
2025-06-30,22751.5,22934.75,22751.5,22893.25,424770
2025-07-01,22867.5,22914.75,22594.5,22692.75,483200
2025-07-02,22694.5,22858.75,22582.0,22843.0,402342
2025-07-03,22845.0,23102.5,22827.0,23062.5,264660
2025-07-04,23059.25,23062.5,22882.0,22906.75,72500
2025-07-07,22970.0,23028.5,22779.75,22884.75,458601
2025-07-08,22837.75,22972.75,22808.5,22896.75,417034
2025-07-09,22906.5,23112.0,22843.5,23052.75,444792
2025-07-10,23041.0,23090.0,22901.25,23013.25,385319
2025-07-11,23011.75,23048.75,22831.5,22959.0,455728
2025-07-14,22860.75,23066.5,22803.0,23035.5,408577
2025-07-15,23034.25,23222.75,22996.0,23056.75,519192
2025-07-16,23018.75,23100.0,22835.5,23076.5,540335
2025-07-17,23065.5,23279.75,23017.0,23251.0,436788
2025-07-18,23261.25,23320.75,23169.5,23224.25,437304
2025-07-21,23232.5,23424.75,23203.75,23342.0,390105
2025-07-22,23339.5,23367.0,23108.0,23226.25,530913
2025-07-23,23191.25,23418.0,23146.75,23310.75,508328
2025-07-24,23402.25,23424.5,23298.25,23377.5,430895
2025-07-25,23391.5,23476.0,23330.75,23421.25,389934
2025-07-28,23520.0,23585.25,23436.75,23491.25,419167
2025-07-29,23504.25,23652.5,23421.25,23452.0,530800
2025-07-30,23452.0,23689.0,23356.5,23480.5,525884
2025-07-31,23705.0,23845.0,23290.5,23365.0,710159
2025-08-01,23322.0,23342.5,22775.0,22883.75,759306
2025-08-04,22850.0,23352.5,22821.75,23296.5,463842
2025-08-05,23354.0,23404.25,23084.5,23132.0,536168
2025-08-06,23091.75,23445.25,23045.5,23422.75,516358
2025-08-07,23418.5,23671.0,23329.0,23496.25,557017
2025-08-08,23518.25,23767.75,23503.0,23713.75,447597
2025-08-11,23764.0,23804.5,23587.5,23629.5,439370
2025-08-12,23635.0,23953.5,23596.0,23938.0,480630
2025-08-13,23945.0,24068.5,23886.0,23946.5,448247
2025-08-14,23927.75,24007.75,23793.25,23930.5,486540
2025-08-15,23888.75,23963.0,23734.5,23804.0,434325
2025-08-18,23795.0,23881.75,23719.0,23797.75,396240
2025-08-19,23800.75,23838.0,23426.0,23469.5,547883
2025-08-20,23461.0,23485.5,23035.0,23324.0,704395
2025-08-21,23323.0,23369.25,23119.0,23219.75,518144
2025-08-22,23225.25,23650.0,23076.75,23569.75,480041
2025-08-25,23602.0,23616.25,23443.25,23498.25,396107
2025-08-26,23505.75,23611.0,23371.5,23591.5,437214
2025-08-27,23604.0,23689.0,23434.75,23628.75,428805
2025-08-28,23542.25,23803.75,23487.5,23769.0,479463
2025-08-29,23760.5,23762.0,23397.5,23461.75,527285
2025-09-01,23479.0,23552.5,23370.5,23502.25,87680
2025-09-02,23502.25,23509.5,23025.25,23275.0,649694
2025-09-03,23382.0,23525.25,23298.25,23448.75,557401
2025-09-04,23456.75,23708.75,23410.0,23668.0,475080
2025-09-05,23700.0,23902.0,23505.0,23684.0,662754
2025-09-08,23673.5,23888.0,23650.25,23799.75,450764
2025-09-09,23799.0,23921.25,23726.0,23874.0,466247
2025-09-10,23898.5,24044.25,23785.0,23877.75,510080
2025-09-11,23853.75,24046.0,23838.0,24017.75,429449
2025-09-12,24028.25,24159.0,23969.0,24113.25,382635
2025-09-15,24115.25,24315.5,24076.0,24296.5,218985
2025-09-16,24290.0,24403.5,24258.25,24284.0,94412
2025-09-17,24290.0,24312.5,24003.75,24222.5,107326
2025-09-18,24250.25,24569.5,24248.5,24460.25,66949
2025-09-19,24468.25,24575.0,24412.5,24568.0,2463
2025-09-22,24850.0,25027.25,24748.75,25003.0,467903
2025-09-23,24995.0,25026.0,24780.5,24827.25,551327
2025-09-24,24839.5,24913.5,24627.0,24739.25,521659
2025-09-25,24746.0,24793.5,24422.5,24629.25,687132
2025-09-26,24642.5,24747.5,24520.0,24726.75,542927
2025-09-29,24726.5,24975.5,24721.75,24837.75,501113
2025-09-30,24817.75,24913.75,24722.25,24901.75,503096
2025-10-01,24843.0,25036.75,24633.25,25017.5,466539
2025-10-02,25009.25,25180.0,24993.75,25110.0,451673
2025-10-03,25101.5,25196.5,24923.25,24992.0,482299
2025-10-06,25000.0,25252.75,24995.0,25184.75,410618
2025-10-07,25184.5,25275.0,24984.75,25039.25,532138
2025-10-08,25059.75,25364.75,25026.25,25331.0,451309
2025-10-09,25351.5,25394.0,25160.75,25289.25,493746
2025-10-10,25287.75,25388.0,24158.5,24397.0,914799
2025-10-13,24542.0,24965.0,24542.0,24922.25,648555
2025-10-14,24913.75,25044.25,24421.0,24762.5,720613
2025-10-15,24754.0,25115.0,24663.25,24924.5,623588
2025-10-16,24937.0,25179.5,24643.5,24831.25,726832
2025-10-17,24793.75,25055.75,24410.0,24986.5,735172
2025-10-20,25065.75,25354.5,24955.75,25305.25,429885
2025-10-21,25326.75,25368.0,25203.25,25294.75,432351
2025-10-22,25283.75,25338.25,24804.75,25039.25,683645
2025-10-23,25012.25,25296.0,24937.0,25254.0,521869
2025-10-24,25283.25,25570.75,25276.0,25509.25,459796
2025-10-27,25723.5,26013.5,25700.0,25963.75,421306
2025-10-28,26002.5,26231.5,25943.0,26163.5,440019
2025-10-29,26179.75,26379.75,26049.25,26262.5,548648
2025-10-30,26154.5,26399.0,25853.0,25882.75,654512
2025-10-31,26150.5,26274.0,25888.75,26004.0,589761
2025-11-03,26028.25,26266.0,26012.75,26103.25,468410
2025-11-04,26104.5,26104.5,25522.75,25575.25,659924
2025-11-05,25545.0,25880.0,25282.0,25746.25,610347
2025-11-06,25738.5,25822.25,25197.75,25244.25,746178
2025-11-07,25314.75,25354.75,24709.25,25166.25,752912
